,basin_id,sin,wavelength,width,wse,EDiff,ADiff,ERate,ERate_max,ARate,ARate_max,noisyERate,noisyARate,max_wse,min_wse,max_dist,min_dist,n_nodes,mean_Q,coeffVar_Q,mean_Qs,coeffVar_Qs,medain_Qdiff,min_Qdiff,bestYear1,bestYear2,Q_p,Qs_p,FalseERate,FalseARate,NDAI
21212,52160700081.0,1.0935119039818202,4661.789405839264,229.925,32.04249958992001,317994.3981933594,215273.51440429688,1.1245782334397905,5.792180289995413,0.7439914159391906,3.5316253797665116,1.136899069546326,0.7188278549893823,32.7999992370605,31.0,335145.276011766,319367.752208949,80,42.9974660873413,0.279502778699136,16.4691479682922,0.258968315310413,10.8873176574707,1.7659683227539102,2000.0,2018.0,0.126938771346517,0.126938771346517,-0.012320836106535449,0.025163560949808317,-0.1926252852692528
21213,52160700091.0,1.126143788254864,4688.801009669564,234.59195402298852,33.343679230788645,406341.4069730871,292973.3493041992,1.3147522409418468,5.16975605993175,0.9337849839142734,2.8038881500237114,1.3109769511227516,0.9109711947835356,34.4000015258789,32.7999992370605,352515.564289378,335344.446067363,87,37.5534973621368,0.305042192430693,16.8955112457275,0.289325960432356,10.0400657653809,1.50510025024414,2000.0,2018.0,0.0956939083516395,0.0956939083516395,0.003775289819095251,0.022813789130737838,-0.16211306375456513
21214,52160700101.0,1.0632397217916778,4300.793751128612,230.43085106382978,36.79840558640502,342975.37463378906,284025.35705566406,1.0179819558074032,3.8017218196567537,0.8408000296729728,3.3287998441281896,1.0215410552520645,0.8334273397124876,38.9000015258789,34.4000015258789,371253.942324444,352698.061594857,94,42.9974660873413,0.279502778699136,16.4691479682922,0.258968315310413,10.8873176574707,1.7659683227539098,2000.0,2018.0,0.126938771346517,0.126938771346517,-0.0035590994446612623,0.007372689960485235,-0.0940190570739594
21215,52160700111.0,1.0877154273449419,4251.27771650079,241.00531914893617,40.71462840222297,428696.0160522461,245606.9038696289,1.2729040078486167,10.519974803760611,0.7381050767512405,2.5829088579704957,1.243115936980886,0.7330062556881417,42.4000015258789,38.9000015258789,390063.970122679,371477.522063196,94,19.3951451301575,0.263907311619368,1.0302950963378,0.201712524292104,5.3217658996582,0.455894470214844,2000.0,2018.0,0.180287946389303,0.180287946389303,0.02978807086773072,0.00509882106309878,-0.27152353456192946
21216,52160700121.0,1.1247060296139963,3451.6561859333074,247.38947368421051,44.63842189186498,379543.60430908203,225939.94171142578,1.1186678293213632,3.0236064969263303,0.6607020552830072,4.2336233325858394,1.1316904280289874,0.6564574049238513,47.1000022888184,42.4000015258789,409032.899657305,390315.600068663,95,19.3951451301575,0.263907311619368,1.0302950963378,0.201712524292104,5.3217658996582,0.455894470214844,2000.0,2018.0,0.180287946389303,0.180287946389303,-0.013022598707624233,0.004244650359155888,-0.25368759168965704
21217,52160700151.0,1.0810192728113535,6262.246857231836,218.52739726027397,47.492467854120996,345581.77227783203,189311.46002197266,1.3212527091258879,4.181188807234632,0.7292384190269369,2.436576946137895,1.3255784355252533,0.7046181462315739,47.6000022888184,47.1000022888184,432766.100599804,418400.267685719,73,235.054468727112,0.277163485803776,137.414030647278,0.280813975488125,66.8466186523438,6.43096923828125,2000.0,2018.0,0.158606077060869,0.158606077060869,-0.004325726399365459,0.02462027279536294,-0.29215234521470024
21218,52160700161.0,1.0942876618149189,5406.143831610903,243.00806451612902,49.12096903401038,537557.5585327148,57149.03302001953,2.4043766279176575,9.628103984960086,0.25301703207889803,1.4977019695321019,2.248741305585045,0.25701551066872735,52.7999992370605,47.6000022888184,445249.351892312,433016.583006329,62,161.976199913025,0.283803035189068,92.5715985298157,0.284812997113286,44.6078033447266,5.38491821289062,2000.0,2018.0,0.151835761826554,0.151835761826554,0.15563532233261235,-0.003998478589829324,-0.8078076354566454
21219,52160700171.0,1.0973039095668835,4931.451788683391,200.6851851851852,58.43240780300562,2046153.4347957836,28574.733764648438,10.62472723983825,43.925053729079245,0.14623895799070635,1.3348488700214614,10.369985192063902,0.1506153831634304,63.4000015258789,52.7999992370605,456286.860691813,445441.961794142,54,151.039101028442,0.284442307934952,88.9563913345337,0.285409756106006,41.1559295654297,5.14407348632812,2000.0,2018.0,0.145287789095267,0.145287789095267,0.2547420477743483,-0.004376425172724047,-0.9724544793890033
21220,52160700181.0,1.0009184432296934,,114.0,63.4000015258789,233101.81261129945,0.0,19.106605395903713,23.16720700265965,0.0,0.0,18.678070159916306,0.0,63.4000015258789,63.4000015258789,456967.238404843,456528.31933169,3,151.039101028442,0.284442307934952,88.9563913345337,0.285409756106006,41.1559295654297,5.14407348632812,2000.0,2018.0,0.145287789095267,0.145287789095267,0.4285352359874075,0.0,-1.0
21221,52160900021.0,1.0510091715610919,5134.18076007205,158.24117647058824,73.8988255220301,8811527.857836913,0.0,28.703557458070136,35.77842118410417,0.0,0.0,27.9494936288622,0.0,77.3000030517578,71.8000030517578,480756.653860938,463848.664804714,85,4.63531262874603,0.310211221845533,0.0,,1.61667108535767,0.03729248046875,2000.0,2018.0,0.158606077060869,0.158606077060869,0.7540638292079365,0.0,-1.0
