bas_id,riv_id,country,cont,code,time_m,time_d,time_y,lat,lon,type_spm,fra_spm,conc_spm,conc_poc,perc_poc,perc_poc_1sd,d13C_poc,d13C_1sd,D14C_poc,D14C_1sd,age_14C,F14C,perc_tn,cn_ratio,alsi_ratio,ref
Ganges,Narayani,Nepal,Asia,Narayani,7,13,2017,27.73,84.43,SS,Bulk,2622.1,4.7,0.18,0.01,-23.7,0.17,-642.9,53.6,3817.5,0.36,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,Narayani,7,19,2017,27.73,84.43,SS,Bulk,1658.3,4.3,0.26,0.01,-24,0.17,-510.5,31,3818.5,0.494,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,Narayani,7,26,2017,27.73,84.43,SS,Bulk,2036.7,5.3,0.26,0.01,-22.8,0.17,-631.9,51.1,3819.5,0.371,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,Narayani,7,29,2017,27.73,84.43,SS,Bulk,1795.9,8.2,0.46,0.01,-24.3,0.17,-236.9,9.2,3820.5,0.769,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,Narayani,8,1,2017,27.73,84.43,SS,Bulk,2004.2,4.6,0.23,0.01,-24.1,0.17,-687.8,65.6,3821.5,0.315,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,Narayani,8,7,2017,27.73,84.43,SS,Bulk,3927.2,7.3,0.19,0.01,-24.2,0.17,-493.7,29,3822.5,0.51,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,Narayani,8,10,2017,27.73,84.43,SS,Bulk,4464,6.3,0.14,0.01,-24.6,0.17,-356,16.5,3823.5,0.649,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,Narayani,8,13,2017,27.73,84.43,SS,Bulk,4563.4,12.8,0.28,0.01,-25.6,0.17,-416.4,21.2,3824.5,0.588,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,Narayani,8,16,2017,27.73,84.43,SS,Bulk,2379.5,2.3,0.1,0.01,-24.2,0.17,-698.9,69.1,3825.5,0.304,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,Narayani,8,19,2017,27.73,84.43,SS,Bulk,3970.5,5.6,0.14,0.01,-24.5,0.17,-549,36.2,3826.5,0.455,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,Narayani,9,7,2017,27.73,84.43,SS,Bulk,1281.4,2.4,0.19,0.01,-25.3,0.17,-499.1,29.6,3827.5,0.505,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,Narayani,9,10,2017,27.73,84.43,SS,Bulk,1072.5,3.9,0.36,0.01,-25.9,0.17,-254,10.1,3828.5,0.752,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,Narayani,9,13,2017,27.73,84.43,SS,Bulk,3009.4,9.2,0.31,0.01,-23.9,0.17,-530.4,33.6,3829.5,0.473,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,Narayani,9,19,2017,27.73,84.43,SS,Bulk,499.2,1.4,0.28,0.01,-24.8,0.17,-440.7,23.4,3830.5,0.564,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,CA11-117-Narayani,8,4,2011,27.73,84.43,PSD,Bulk,2180,8.9,0.41,0.01,-25.3,0.25,-580,41.1,3831.5,0.423,,,,"Märki et al. (2021), Morin et al. (2018)"
Ganges,Narayani,Nepal,Asia,CA11-118-Narayani,8,4,2011,27.73,84.43,PSD,Bulk,3400,9.5,0.28,0.01,-25,0.25,-550.3,36.4,3832.5,0.453,,,,"Märki et al. (2021), Morin et al. (2018)"
Ganges,Narayani,Nepal,Asia,CA11-119-Narayani,8,4,2011,27.73,84.43,PSD,Bulk,3630,10.2,0.28,0.01,-25.5,0.25,-516.5,31.8,3833.5,0.487,,,,"Märki et al. (2021), Morin et al. (2018)"
Ganges,Narayani,Nepal,Asia,CA11-124-Narayani,8,5,2011,27.73,84.43,PSD,Bulk,2560,7.7,0.3,0.01,-25.5,0.25,-625,49.6,3834.5,0.378,,,,"Märki et al. (2021), Morin et al. (2018)"
Ganges,Narayani,Nepal,Asia,CA11-122-Narayani,8,5,2011,27.73,84.43,PSD,Bulk,3650,7.7,0.21,0.01,-25.2,0.25,-611.5,46.9,3835.5,0.391,,,,"Märki et al. (2021), Morin et al. (2018)"
Ganges,Narayani,Nepal,Asia,CA11-121-Narayani,8,5,2011,27.73,84.43,PSD,Bulk,5990,11.4,0.19,0.01,-25.4,0.25,-653.7,56.2,3836.5,0.349,,,,"Märki et al. (2021), Morin et al. (2018)"
Ganges,Narayani,Nepal,Asia,CA11-127-Narayani,8,6,2011,27.73,84.43,PSD,Bulk,4050,14.6,0.36,0.01,-25.4,0.25,-571.8,39.8,3837.5,0.431,,,,"Märki et al. (2021), Morin et al. (2018)"
Ganges,Narayani,Nepal,Asia,CA11-126-Narayani,8,6,2011,27.73,84.43,PSD,Bulk,4490,14.8,0.33,0.01,-25.3,0.25,-521.2,32.4,3838.5,0.482,,,,"Märki et al. (2021), Morin et al. (2018)"
Ganges,Narayani,Nepal,Asia,CA11-125-Narayani,8,6,2011,27.73,84.43,PSD,Bulk,5370,17.2,0.32,0.01,-24.9,0.25,-553.4,36.9,3839.5,0.45,,,,"Märki et al. (2021), Morin et al. (2018)"
Ganges,Narayani,Nepal,Asia,CA11-128-Narayani,8,6,2011,27.73,84.43,PSD,Bulk,6670,16.7,0.25,0.01,-25.1,0.25,-586.9,42.3,3840.5,0.416,,,,"Märki et al. (2021), Morin et al. (2018)"
Ganges,Narayani,Nepal,Asia,CA11-130-Narayani,8,7,2011,27.73,84.43,PSD,Bulk,3970,13.9,0.35,0.01,-24.6,0.25,-512,31.2,3841.5,0.492,,,,"Märki et al. (2021), Morin et al. (2018)"
Ganges,Narayani,Nepal,Asia,CA11-129-Narayani,8,7,2011,27.73,84.43,PSD,Bulk,5590,18.4,0.33,0.01,-25.3,0.25,-602.1,45.1,3842.5,0.401,,,,"Märki et al. (2021), Morin et al. (2018)"
Ganges,Narayani,Nepal,Asia,NEQ-172-04,6,29,2017,27.73,84.43,SS,Bulk,,,0.5,0.01,,,-185.2,6.8,3843.5,0.821,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,NEQ-172-09,6,29,2017,27.73,84.43,SS,Bulk,,,0.53,0.01,,,-203.7,7.6,3844.5,0.803,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,NEQ-172-13,6,29,2017,27.73,84.43,SS,Bulk,,,0.6,0.01,,,-205.9,7.7,3845.5,0.801,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,NEQ-172-25,6,30,2017,27.76,84.42,SS,Bulk,,,0.51,0.01,,,-302.4,12.9,3846.5,0.703,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,NEQ-172-29,6,30,2017,27.74,84.43,SS,Bulk,,,0.36,0.01,,,-321,14.1,3847.5,0.685,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,NEQ-172-33,6,30,2017,27.73,84.43,SS,Bulk,,,0.4,0.01,,,-319.6,14,3848.5,0.686,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,NEP-15-020A,7,10,2015,27.74,84.43,SS,Bulk,,,0.43,0.01,-25.2,0.17,-203,7.6,3849.5,0.803,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,NEP-15-020B,7,10,2015,27.74,84.43,SS,Bulk,,,0.48,0.01,-25.4,0.17,-188.3,6.9,3850.5,0.818,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,NEP-15-021,7,10,2015,27.73,84.43,SS,Bulk,,,0.46,0.01,-25.1,0.17,-201.5,7.5,3851.5,0.805,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,NEP-15-141,9,23,2015,27.76,84.42,SS,Bulk,,,0.37,0.01,-26.1,0.17,-287.7,12,3852.5,0.718,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,NEP-15-142,9,23,2015,27.76,84.42,SS,Bulk,,,0.33,0.01,-26.2,0.17,-306.6,13.2,3853.5,0.699,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,NEP-15-144,9,23,2015,27.74,84.43,SS,Bulk,,,0.29,0.01,-25,0.17,-320.1,14,3854.5,0.685,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,NEP-15-145,9,23,2015,27.74,84.43,SS,Bulk,,,0.3,0.01,-25.1,0.17,-318.1,13.9,3855.5,0.687,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,NEP-17-032,6,29,2017,27.7,84.42,SS,Bulk,,,0.38,0.01,-24.9,0.17,-254.7,10.2,3856.5,0.751,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,NEP-17-037,6,30,2017,27.74,84.43,SS,Bulk,,,0.51,0.01,-24.9,0.17,-207.6,7.8,3857.5,0.799,,,,Märki et al. (2021)
Ganges,Narayani,Nepal,Asia,NEP-17-043,6,30,2017,27.74,84.42,SS,Bulk,,,0.24,0.01,-24.3,0.17,-373.4,17.7,3858.5,0.632,,,,Märki et al. (2021)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM22_f,6,8,2016,29.07,83.94,SS,Bulk,,,0.19,0.01,-22.9,0.3,-414.5,7,4238.5,0.59,0.03,6.3,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM23_f,6,13,2016,29.07,83.94,SS,Bulk,,,0.58,0.01,-26,0.2,-890.8,,17731,0.11,0.04,14.5,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM03_f,6,8,2016,28.92,83.82,SS,Bulk,,,0.62,0.01,-24.9,0.1,,,,,0.06,10.3,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM30_f,6,14,2016,28.78,83.71,SS,Bulk,,,0.78,0.01,-21.8,0,-970.2,,28168.2,0.03,0.05,15.6,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1507_16_f,8,1,2015,28.76,83.69,SS,Bulk,,,0.91,0.01,-20.1,0.4,-871,,16389.1,0.13,0.06,15.2,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM04_f,6,8,2016,28.93,83.83,SS,Bulk,,,0.43,0.01,-24.6,0.2,-761.8,,11464,0.24,0.04,10.8,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM25_f,6,13,2016,28.93,83.83,SS,Bulk,,,0.27,0.02,-24.4,0,-791.6,,12536.7,0.21,0.03,9,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1507_14_f,7,31,2015,28.78,83.72,SS,Bulk,,,0.43,0.02,-22.8,0.4,-603,15.1,7360.6,0.4,0.04,10.8,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM28_f,6,14,2016,28.78,83.72,SS,Bulk,,,0.34,0.01,-24,0.3,-821.4,,13775,0.18,0.03,11.3,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1507_15_f,7,31,2015,28.65,83.59,SS,Bulk,,,0.48,0.02,-22.3,0.4,-493.9,9.7,5409,0.51,0.05,9.6,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1507_17_f,8,1,2015,28.65,83.59,SS,Bulk,,,0.39,0.01,-23.1,0.3,,,,,0.03,13,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1507_18_f,8,2,2015,28.65,83.59,SS,Bulk,,,0.31,0.01,-23.4,0.3,,,,,0.03,10.3,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM02_f,6,7,2016,28.65,83.59,SS,Bulk,,,0.52,0.02,-23.8,0.4,,,12536.7,0.21,0.04,13,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM36_f,6,15,2016,28.65,83.59,SS,Bulk,,,0.29,0.01,-23.4,0.1,-791.6,,12536.7,0.21,0.02,14.5,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM43_f,6,16,2016,28.52,83.66,SS,Bulk,,,0.06,0.01,-24.7,0.2,-483.9,9.3,5253,0.52,,,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1507_20_f,8,3,2015,28.34,83.56,SS,Bulk,,,0.13,0.02,-24.9,0.2,-632.8,17.1,7986.8,0.37,,,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM50_f,6,18,2016,28.34,83.56,SS,Bulk,,,0.3,0.02,-25.6,0.3,-225.9,2.9,1995.9,0.78,0.02,15,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1507_19_f,8,3,2015,28.24,83.71,SS,Bulk,,,0.25,0.05,-26.1,0.8,-27.4,0.3,162.3,0.98,,,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM55_f,6,18,2016,28.23,83.71,SS,Bulk,,,0.18,0.02,-26.6,0.4,-245.8,3.2,2204.6,0.76,0.01,18,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM59_f,6,20,2016,27.95,83.67,SS,Bulk,,,1.18,0.03,-24.5,0.3,-87,0.9,669.8,0.92,0.11,10.7,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1507_12_f,7,30,2015,27.98,83.59,SS,Bulk,,,0.96,0.02,-26.6,0.2,-87,0.9,669.8,0.92,0.08,12,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM42_f,6,15,2016,28.5,83.65,SS,Bulk,,,0.11,0.01,-23.9,0.3,-662.6,,8666.1,0.34,,,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM01_f,8,4,2015,28.38,83.57,SS,Bulk,,,0.29,0.01,-23.5,0.3,,,,,0.02,14.5,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM48_f,6,17,2016,28.38,83.57,SS,Bulk,,,0.21,0,-24,0.3,-821.4,,13775,0.18,0.02,10.5,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1507_21_f,8,3,2015,28.26,83.62,SS,Bulk,,,0.21,0.01,-24.2,0.3,-761.8,31.7,11464,0.24,0.02,10.5,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM53_f,6,18,2016,28.26,83.62,SS,Bulk,,,0.2,0.01,-23.9,0.3,-702.3,0,9671.5,0.3,0.01,20,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM58_f,6,20,2016,28.01,83.61,SS,Bulk,,,0.16,0.01,-23.4,0.2,-493.9,9.7,5409,0.51,0.01,16,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1507_13_f,7,30,2015,27.98,83.59,SS,Bulk,,,0.28,0.01,-25.5,0.4,-335.1,5,3217,0.67,0.02,14,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1507_11_f,7,29,2015,27.75,84.42,SS,Bulk,,,0.41,0.01,-25.6,0.1,-315.2,4.6,2980.8,0.69,0.04,10.3,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM61_f,6,22,2016,27.74,84.42,SS,Bulk,,,0.32,0.01,-24.8,0.4,-454.2,8.3,4802.4,0.55,0.02,16,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM62_f,6,22,2016,27.74,84.42,PSD,Bulk,,,0.32,0.01,-25,0.1,-434.3,7.6,4515.5,0.57,0.02,16,,Menges et al. (2020)
Ganges,Kali Gandaki,Nepal,Asia,NP1606_JM63_f,6,22,2016,27.74,84.42,PSD,Bulk,,,0.34,0.03,-24.9,0.2,-454.2,8.3,4802.4,0.55,0.02,17,,Menges et al. (2020)
Heilongjiang,Heilongjiang,China,Asia,Jin Sha,9,15,2017,47.91,130.9,SS,Bulk,,,,,-28.6,< 0.2,-113.1,<5,899,0.894,,,,Shan et al. (2021)
Heilongjiang,Heilongjiang,China,Asia,Tong Jiang,10,14,2017,47.72,132.54,SS,Bulk,,,,,-28.8,< 0.3,-100.8,<5,788.4,0.907,,,,Shan et al. (2021)
Heilongjiang,Heilongjiang,China,Asia,Qin Deli,11,14,2017,48.11,133.34,SS,Bulk,,,,,-27.9,< 0.4,-173.5,<5,1465.6,0.833,,,,Shan et al. (2021)
Heilongjiang,Heilongjiang,China,Asia,Fu Yuan,12,14,2017,48.38,134.3,SS,Bulk,,,,,-27.5,< 0.5,-170.9,<5,1440.4,0.836,,,,Shan et al. (2021)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,Songhuajiang ,1,15,2017,47.26,132.03,SS,Bulk,,,,,-26.3,< 0.6,-204,<5,1767.7,0.802,,,,Shan et al. (2021)
Heilongjiang,Ussuri,China,Asia,Wusulijiang ,2,13,2017,48.26,134.69,SS,Bulk,,,,,-31.4,< 0.7,-105.4,<5,829.6,0.902,,,,Shan et al. (2021)
Heilongjiang,Ersong ,"Songhua, China",Asia,FY-Ersong,5,24,2008,44.85,124.93,SS,Bulk,66.8,1.6,2.42,< 0.3,-26,< 0.05,,,,,0.3,8.1,,Sun et al. (2017)
Heilongjiang,Ersong ,"Songhua, China",Asia,FY-Ersong,8,13,2008,44.85,124.93,SS,Bulk,121.9,5.6,4.58,< 0.3,-23,< 0.05,,,,,0.69,6.7,,Sun et al. (2017)
Heilongjiang,Ersong ,"Songhua, China",Asia,FY-Ersong,9,24,2008,44.85,124.93,SS,Bulk,87.4,2.9,3.36,< 0.3,-25.6,< 0.05,,,,,0.49,6.9,,Sun et al. (2017)
Heilongjiang,Ersong ,"Songhua, China",Asia,FY-Ersong,1,8,2009,44.85,124.93,SS,Bulk,8.6,0.3,2.86,< 0.3,-22.8,< 0.05,,,,,0.39,7.4,,Sun et al. (2017)
Heilongjiang,Hulan ,"Songhua, China",Asia,HL-Hulan,5,15,2008,46.02,126.28,SS,Bulk,28.4,3.9,13.64,< 0.3,-25.5,< 0.05,,,,,2.38,5.7,,Sun et al. (2017)
Heilongjiang,Hulan ,"Songhua, China",Asia,HL-Hulan,8,16,2008,46.02,126.28,SS,Bulk,92.9,1.7,1.86,< 0.3,-27.2,< 0.05,,,,,0.27,7,,Sun et al. (2017)
Heilongjiang,Hulan ,"Songhua, China",Asia,HL-Hulan,9,23,2008,46.02,126.28,SS,Bulk,42.2,1.9,4.42,< 0.3,-27.5,< 0.05,,,,,0.69,6.4,,Sun et al. (2017)
Heilongjiang,Hulan ,"Songhua, China",Asia,HL-Hulan,1,7,2009,46.02,126.28,SS,Bulk,13.7,1.5,11.08,< 0.3,-21,< 0.05,,,,,1.78,6.2,,Sun et al. (2017)
Heilongjiang,Mayi ,"Songhua, China",Asia,MY-Mayi,5,16,2008,45.27,128.31,SS,Bulk,8.9,0.3,3.35,< 0.3,-28,< 0.05,,,,,0.41,8.1,,Sun et al. (2017)
Heilongjiang,Mayi ,"Songhua, China",Asia,MY-Mayi,8,16,2008,45.27,128.31,SS,Bulk,34.8,1.7,4.96,< 0.3,-26.3,< 0.05,,,,,0.45,11.1,,Sun et al. (2017)
Heilongjiang,Mayi ,"Songhua, China",Asia,MY-Mayi,9,22,2008,45.27,128.31,SS,Bulk,28.3,1.5,5.35,< 0.3,-25.4,< 0.05,,,,,0.76,7,,Sun et al. (2017)
Heilongjiang,Mayi ,"Songhua, China",Asia,MY-Mayi,1,6,2009,45.27,128.31,SS,Bulk,1.7,0,2.54,< 0.3,-28.9,< 0.05,,,,,0.22,11.4,,Sun et al. (2017)
Heilongjiang,Mudan ,"Songhua, China",Asia,MD-Mudan,5,17,2008,44.13,129.35,SS,Bulk,75.1,1.5,2.05,< 0.3,-24.6,< 0.05,,,,,0.21,10,,Sun et al. (2017)
Heilongjiang,Mudan ,"Songhua, China",Asia,MD-Mudan,8,16,2008,44.13,129.35,SS,Bulk,137.7,2,1.46,< 0.3,-25,< 0.05,,,,,0.14,10.7,,Sun et al. (2017)
Heilongjiang,Mudan ,"Songhua, China",Asia,MD-Mudan,9,22,2008,44.13,129.35,SS,Bulk,29.9,0.6,2.03,< 0.3,-22.7,< 0.05,,,,,0.17,11.8,,Sun et al. (2017)
Heilongjiang,Mudan ,"Songhua, China",Asia,MD-Mudan,1,6,2009,44.13,129.35,SS,Bulk,4.9,0.1,1.8,< 0.3,-25.7,< 0.05,,,,,0.16,11.1,,Sun et al. (2017)
Heilongjiang,Nenjiang ,"Songhua, China",Asia,DL-Nenjiang,5,25,2008,45.32,124.36,SS,Bulk,26.6,1.2,4.36,< 0.3,-26.5,< 0.05,,,,,0.63,6.9,,Sun et al. (2017)
Heilongjiang,Nenjiang ,"Songhua, China",Asia,DL-Nenjiang,8,14,2008,45.32,124.36,SS,Bulk,78.9,1.4,1.81,< 0.3,-27.1,< 0.05,,,,,0.22,8.1,,Sun et al. (2017)
Heilongjiang,Nenjiang ,"Songhua, China",Asia,DL-Nenjiang,9,25,2008,45.32,124.36,SS,Bulk,62.3,1.8,2.96,< 0.3,-24.6,< 0.05,,,,,0.39,7.5,,Sun et al. (2017)
Heilongjiang,Nenjiang ,"Songhua, China",Asia,DL-Nenjiang,1,9,2009,45.32,124.36,SS,Bulk,20.2,0.6,2.87,< 0.3,-26.1,< 0.05,,,,,0.28,10.2,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR1-Songhua,5,22,2008,45.41,126.24,SS,Bulk,16.1,1.3,7.86,< 0.3,-21.1,< 0.05,,,,,1.24,6.3,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR1-Songhua,8,16,2008,45.41,126.24,SS,Bulk,54.8,1.1,1.99,< 0.3,-26.5,< 0.05,,,,,0.24,8.3,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR1-Songhua,9,23,2008,45.41,126.24,SS,Bulk,26.4,1.5,5.77,< 0.3,-24.6,< 0.05,,,,,0.9,6.4,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR1-Songhua,1,7,2009,45.41,126.24,SS,Bulk,8.6,0.3,3.83,< 0.3,-25.6,< 0.05,,,,,0.51,7.6,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR2-Songhua,5,21,2008,45.69,127.53,SS,Bulk,18.1,1.6,8.98,< 0.3,-25.9,< 0.05,,,,,1.52,5.9,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR2-Songhua,8,16,2008,45.69,127.53,SS,Bulk,76.8,2,2.54,< 0.3,-25.7,< 0.05,,,,,0.31,8.2,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR2-Songhua,9,22,2008,45.69,127.53,SS,Bulk,53.1,2.2,4.12,< 0.3,-24.9,< 0.05,,,,,0.61,6.8,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR2-Songhua,1,6,2009,45.69,127.53,SS,Bulk,7,0.5,6.99,< 0.3,-30,< 0.05,,,,,1.11,6.3,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR3-Songhua,5,20,2008,45.59,128.78,SS,Bulk,50.7,2,3.91,< 0.3,-23.8,< 0.05,,,,,0.56,7,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR3-Songhua,8,16,2008,45.59,128.78,SS,Bulk,88.4,2.8,3.21,< 0.3,-26.3,< 0.05,,,,,0.48,6.7,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR3-Songhua,9,21,2008,45.59,128.78,SS,Bulk,83.6,2.7,3.28,< 0.3,-24.7,< 0.05,,,,,0.49,6.7,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR3-Songhua,1,6,2009,45.59,128.78,SS,Bulk,11.6,0.4,3.28,< 0.3,-27.5,< 0.05,,,,,0.35,9.3,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR4-Songhua,5,20,2008,46.17,129.24,SS,Bulk,49.9,2.1,4.15,< 0.3,-23.9,< 0.05,,,,,0.57,7.3,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR4-Songhua,8,16,2008,46.17,129.24,SS,Bulk,77.3,3.3,4.28,< 0.3,-26.6,< 0.05,,,,,0.57,7.6,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR4-Songhua,9,21,2008,46.17,129.24,SS,Bulk,64.9,2.1,3.25,< 0.3,-25.4,< 0.05,,,,,0.41,7.9,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR4-Songhua,1,5,2009,46.17,129.24,SS,Bulk,6.1,0.5,8.24,< 0.3,-30.6,< 0.05,,,,,1.23,6.7,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR5-Songhua,5,18,2008,46.53,129.86,SS,Bulk,59.3,2.8,4.65,< 0.3,-23,< 0.05,,,,,0.69,6.7,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR5-Songhua,8,18,2008,46.53,129.86,SS,Bulk,177.8,2.6,1.44,< 0.3,-24.8,< 0.05,,,,,0.2,7.3,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR5-Songhua,9,20,2008,46.53,129.86,SS,Bulk,82.1,1.5,1.78,< 0.3,-18.8,< 0.05,,,,,0.23,7.7,,Sun et al. (2017)
Heilongjiang,Songhuajiang ,"Heilongjiang, China",Asia,SR5-Songhua,1,4,2009,46.53,129.86,SS,Bulk,13.5,0.7,4.88,< 0.3,-27.8,< 0.05,,,,,0.69,7.1,,Sun et al. (2017)
Heilongjiang,Tangwang ,"Songhua, China",Asia,TW-Tangwang,5,19,2008,46.74,129.03,SS,Bulk,4.5,0.3,5.59,< 0.3,-25.9,< 0.05,,,,,0.58,9.6,,Sun et al. (2017)
Heilongjiang,Tangwang ,"Songhua, China",Asia,TW-Tangwang,8,19,2008,46.74,129.03,SS,Bulk,25.4,0.9,3.5,< 0.3,-26.1,< 0.05,,,,,0.27,13.2,,Sun et al. (2017)
Heilongjiang,Tangwang ,"Songhua, China",Asia,TW-Tangwang,9,21,2008,46.74,129.03,SS,Bulk,6.4,0.4,6.49,< 0.3,-26.8,< 0.05,,,,,0.86,7.6,,Sun et al. (2017)
Heilongjiang,Tangwang ,"Songhua, China",Asia,TW-Tangwang,1,5,2009,46.74,129.03,SS,Bulk,3.1,0.1,2.54,< 0.3,-23.5,< 0.05,,,,,0.27,9.6,,Sun et al. (2017)
Heilongjiang,Woken ,"Songhua, China",Asia,WK-Woken,5,19,2008,45.73,130.07,SS,Bulk,87.4,5.1,5.8,< 0.3,-24.7,< 0.05,,,,,0.75,7.8,,Sun et al. (2017)
Heilongjiang,Woken ,"Songhua, China",Asia,WK-Woken,8,16,2008,45.73,130.07,SS,Bulk,210,2.8,1.34,< 0.3,-25.9,< 0.05,,,,,0.14,9.8,,Sun et al. (2017)
Heilongjiang,Woken ,"Songhua, China",Asia,WK-Woken,9,22,2008,45.73,130.07,SS,Bulk,122.9,4.3,3.46,< 0.3,-27.5,< 0.05,,,,,0.5,7,,Sun et al. (2017)
